word,j_count,e_count,p_count,total_count,j_rate_per_10k,e_rate_per_10k,p_rate_per_10k,j_share,e_share,p_share,j_expected,e_expected,p_expected,j_log2_enrichment,e_log2_enrichment,p_log2_enrichment,j_woe_bits,e_woe_bits,p_woe_bits,j_signed_info_bits,e_signed_info_bits,p_signed_info_bits,j_vs_e_woe_bits,j_vs_e_signed_info_bits,j_vs_p_woe_bits,j_vs_p_signed_info_bits,e_vs_p_woe_bits,e_vs_p_signed_info_bits,characteristic_source,characteristic_info_bits,global_surprise_bits,g2,p_value,q_value,significant_fdr_0_05,suspected_extraction_fragment,headline_reliable
let,70,74,54,198,28.68382232,30.63167481,8.139640047,0.3535353535,0.3737373737,0.2727272727,42.05242637,41.62852468,114.3190489,0.7345458968,0.8287796793,-1.079626001,1.026807504,1.170930906,-1.85994158,14.99219754,19.9214918,-54.33619942,-0.09451532645,-0.1120588315,1.817122503,34.52676644,1.91163783,39.4560607,E,19.9214918,54.44825825,75.48131338,4.068563099e-17,2.656278839e-15,True,False,True
abraham,31,51,39,121,12.7028356,21.11101912,5.878628923,0.2561983471,0.4214876033,0.3223140496,25.69870501,25.43965397,69.86164102,0.2758814651,0.9997186832,-0.8404225799,0.3686109341,1.458195833,-1.514221917,0.9563756549,19.74032728,-23.05984974,-0.7250519905,-3.702197721,1.117270769,7.021720179,1.84232276,25.8056718,E,19.74032728,26.76204746,37.10007548,8.786602292e-09,2.088395749e-07,True,False,True
they'll,12,24,5,41,4.917226684,9.934597235,0.7536703747,0.2926829268,0.5853658537,0.1219512195,8.707825663,8.62004804,23.6721263,0.4697047342,1.455175003,-2.157524707,0.6522389034,2.395901597,-3.181444775,1.052980846,19.65177451,-26.76053536,-0.9861943442,-3.029716053,2.627811586,10.13847691,3.614005931,28.73727057,E,19.65177451,29.79025141,41.29805755,1.077062105e-09,3.089014117e-08,True,False,True
ox,2,22,12,36,0.8195377807,9.106714132,1.808808899,0.05555555556,0.6111111111,0.3333333333,7.645895704,7.568822669,20.78528163,-1.671651115,1.512890501,-0.7925278898,-1.896241662,2.544275024,-1.42139653,-5.037852534,19.55732146,-6.271267951,-3.185737471,-14.215006,-0.8792846513,-0.9289524888,2.306452819,15.44842142,E,19.55732146,20.48627395,28.40000606,6.807960725e-07,1.171513882e-05,True,False,True
gods,8,19,2,29,3.278151123,7.864889478,0.3014681499,0.275862069,0.6551724138,0.06896551724,6.159193762,6.09710715,16.74369909,0.3919649843,1.604520976,-2.816374632,0.5521148544,2.803372013,-3.91028115,0.4723586719,19.2009513,-24.6336734,-1.213217773,-3.40955137,3.208750443,8.842273472,4.421968216,27.5708661,E,19.2009513,28.04322477,38.87616436,3.615331868e-09,9.600714627e-08,True,False,True
pharaoh's,15,27,8,50,6.146533355,11.17642189,1.2058726,0.3,0.54,0.16,10.61929959,10.51225371,28.8684467,0.5029352638,1.344715281,-1.806603075,0.6955567183,2.137329565,-2.773093076,1.519423593,18.80922311,-26.81022879,-0.84250599,-2.59646688,2.310232686,10.59747256,3.152738676,27.88727207,E,18.80922311,29.40669567,40.76633638,1.405084785e-09,3.976759702e-08,True,False,True
eyes,48,53,30,131,19.66890674,21.93890223,4.522022248,0.3664122137,0.4045801527,0.2290076336,27.82256492,27.54210471,75.63533036,0.7853037733,0.941474532,-1.326676601,1.108503744,1.3580853,-2.187040365,11.70801861,18.26591603,-47.57615972,-0.1564986241,-0.2170355042,2.114149516,29.52727919,2.27064814,36.08517662,E,18.26591603,47.79319523,66.25543704,4.100290701e-15,2.17770995e-13,True,False,True
pray,0,8,0,8,0,3.311532412,0,0,1,0,1.699087934,1.681960593,4.618951473,-2.012688033,2.089391423,-3.455492903,-2.196811808,5.997251784,-4.53779121,-2.755514593,17.99884876,-9.940234215,-4.102556977,-8.058614545,1.442786185,0,5.545343162,15.24333417,E,17.99884876,17.99884876,24.95170254,3.817742527e-06,5.605436297e-05,True,False,True
pile,0,8,0,8,0,3.311532412,0,0,1,0,1.699087934,1.681960593,4.618951473,-2.012688033,2.089391423,-3.455492903,-2.196811808,5.997251784,-4.53779121,-2.755514593,17.99884876,-9.940234215,-4.102556977,-8.058614545,1.442786185,0,5.545343162,15.24333417,E,17.99884876,17.99884876,24.95170254,3.817742527e-06,5.605436297e-05,True,False,True
pay,8,24,11,43,3.278151123,9.934597235,1.658074824,0.1860465116,0.5581395349,0.2558139535,9.132597647,9.040538188,24.82686416,-0.1530311091,1.388832508,-1.159736864,-0.1715907576,2.239750593,-1.949608284,-0.1328133315,17.88682283,-13.20208093,-1.542824253,-6.156625281,1.006920847,1.471883388,2.549745101,19.22589288,E,17.88682283,19.35870622,26.83686527,1.487471837e-06,2.378849012e-05,True,False,True
back,52,61,48,161,21.3079823,25.25043464,7.235235597,0.3229813665,0.3788819876,0.298136646,34.19414468,33.84945694,92.95639838,0.6051890903,0.8480746925,-0.9519484548,0.8315756873,1.202830649,-1.679043053,7.653678692,17.17650744,-36.92347503,-0.2434553915,-0.5854866769,1.559151975,20.33245426,1.802607366,29.85528301,E,17.17650744,37.50896171,51.9984621,5.113019164e-12,1.817868467e-10,True,False,True
got,17,24,4,45,6.966071136,9.934597235,0.6029362998,0.3777777778,0.5333333333,0.08888888889,9.55736963,9.461028337,25.98160203,0.8253636864,1.325407128,-2.576799199,1.187730468,2.098856254,-3.65633667,4.602789031,16.2919072,-34.63968165,-0.5004717616,-0.9182532262,3.403062534,19.26602768,3.903534296,30.95514585,E,16.2919072,35.55793488,49.29376461,1.97694696e-11,6.749861764e-10,True,False,True
abimelek,7,15,0,22,2.868382232,6.209123272,0,0.3181818182,0.6818181818,0,4.672491819,4.625391631,12.70211655,0.5875412245,1.649463554,-4.762154241,0.8436475858,2.957401591,-5.942597506,0.9606140051,16.27885066,-27.33564409,-1.062404204,-2.206221476,5.350090651,13.26301491,6.412494855,28.58125156,E,16.27885066,29.54186557,40.95372165,1.279417645e-09,3.645069345e-08,True,False,True
insect,0,7,0,7,0,2.89759086,0,0,1,0,1.486701942,1.471715519,4.041582538,-1.852223361,2.069283849,-3.29502823,-2.01622362,5.816619802,-4.357189252,-2.411075269,15.74899267,-8.697704938,-3.921924995,-7.051287727,1.442786185,0,5.36471118,13.3379174,E,15.74899267,15.74899267,21.83273973,1.815853495e-05,0.0002264290358,True,False,True
purpose,0,7,0,7,0,2.89759086,0,0,1,0,1.486701942,1.471715519,4.041582538,-1.852223361,2.069283849,-3.29502823,-2.01622362,5.816619802,-4.357189252,-2.411075269,15.74899267,-8.697704938,-3.921924995,-7.051287727,1.442786185,0,5.36471118,13.3379174,E,15.74899267,15.74899267,21.83273973,1.815853495e-05,0.0002264290358,True,False,True
execrate,0,7,0,7,0,2.89759086,0,0,1,0,1.486701942,1.471715519,4.041582538,-1.852223361,2.069283849,-3.29502823,-2.01622362,5.816619802,-4.357189252,-2.411075269,15.74899267,-8.697704938,-3.921924995,-7.051287727,1.442786185,0,5.36471118,13.3379174,E,15.74899267,15.74899267,21.83273973,1.815853495e-05,0.0002264290358,True,False,True
that,262,294,546,1102,107.3594493,121.6988161,82.30080492,0.2377495463,0.2667876588,0.4954627949,234.0493629,231.6900717,636.2605653,0.1635421789,0.3441090046,-0.2213586177,0.2139670705,0.4570925733,-0.4809412769,2.973661013,14.42769908,-21.58103447,-0.1826591789,-1.573417234,0.3885316922,8.726752623,0.5711908711,20.18079069,E,14.42769908,23.1544517,32.09888583,1.071064203e-07,2.200361364e-06,True,False,True
livestock,8,19,7,34,3.278151123,7.864889478,1.055138525,0.2352941176,0.5588235294,0.2058823529,7.221123721,7.148332521,19.63054376,0.1729552023,1.385511194,-1.450421913,0.2503794274,2.241413625,-2.325209911,0.07503434226,14.19535686,-14.15504316,-1.213217773,-3.40955137,1.623679204,3.369237674,2.836896977,17.48956019,E,14.19535686,17.56459453,24.34969836,5.15858016e-06,7.324162326e-05,True,False,True
you,358,502,1138,1998,146.6972627,207.7986588,171.5353773,0.1791791792,0.2512512513,0.5695695696,424.3472116,420.0696581,1153.58313,-0.2443547765,0.2574123153,-0.02007037875,-0.3083752338,0.3412268325,-0.04701946224,-9.896583289,13.96618647,-0.3587127329,-0.510740759,-18.5433773,-0.227944657,-4.935903565,0.282796102,9.005506744,E,13.96618647,18.90209003,26.20386083,2.041286293e-06,3.136290583e-05,True,False,True
whoever,0,8,1,9,0,3.311532412,0.1507340749,0,0.8888888889,0.1111111111,1.911473926,1.892205667,5.196320407,-2.157077942,1.945001514,-2.014920311,-2.357292423,4.412273385,-2.952806963,-3.099953918,13.81004681,-6.203343813,-4.102556977,-8.058614545,-0.1421980625,-0.4519115464,3.960358915,11.16200444,E,13.81004681,14.26195836,19.77127245,5.090058073e-05,0.0005687644111,True,False,True
way,18,21,1,40,7.375840026,8.692772581,0.1507340749,0.45,0.525,0.025,8.495439671,8.409802966,23.09475736,1.069653415,1.301081418,-3.99764232,1.609092567,2.051126182,-5.170046264,8.100997623,13.78908106,-42.50463915,-0.2316178444,-0.1892762149,5.068319783,28.90483431,5.299937627,34.59291774,E,13.78908106,42.69391537,59.18633413,1.405564703e-13,6.107817527e-12,True,False,True
did,44,61,67,172,18.02983118,25.25043464,10.09918302,0.2558139535,0.3546511628,0.3895348837,36.53039059,36.16215275,99.30745666,0.272181059,0.7535787478,-0.5695416446,0.3614489698,1.052807358,-1.096039265,1.336224051,13.67688291,-17.66491032,-0.4824413377,-2.120374322,0.8428497382,6.108401731,1.325291076,18.44906059,E,13.67688291,19.78528464,27.42822853,1.10671514e-06,1.831187896e-05,True,False,True
midwives,0,6,0,6,0,2.483649309,0,0,1,0,1.274315951,1.261470445,3.464213604,-1.671651115,2.043405218,-3.114455985,-1.8097568,5.61010919,-4.150708662,-2.066635945,13.49913657,-7.455175662,-3.715414384,-6.043960909,1.442786185,0,5.158200568,11.43250063,E,13.49913657,13.49913657,18.71377691,8.636842039e-05,0.0009129163256,True,False,True
bountifulness,0,6,0,6,0,2.483649309,0,0,1,0,1.274315951,1.261470445,3.464213604,-1.671651115,2.043405218,-3.114455985,-1.8097568,5.61010919,-4.150708662,-2.066635945,13.49913657,-7.455175662,-3.715414384,-6.043960909,1.442786185,0,5.158200568,11.43250063,E,13.49913657,13.49913657,18.71377691,8.636842039e-05,0.0009129163256,True,False,True
thunders,0,6,0,6,0,2.483649309,0,0,1,0,1.274315951,1.261470445,3.464213604,-1.671651115,2.043405218,-3.114455985,-1.8097568,5.61010919,-4.150708662,-2.066635945,13.49913657,-7.455175662,-3.715414384,-6.043960909,1.442786185,0,5.158200568,11.43250063,E,13.49913657,13.49913657,18.71377691,8.636842039e-05,0.0009129163256,True,False,True
drink-stewards,0,6,0,6,0,2.483649309,0,0,1,0,1.274315951,1.261470445,3.464213604,-1.671651115,2.043405218,-3.114455985,-1.8097568,5.61010919,-4.150708662,-2.066635945,13.49913657,-7.455175662,-3.715414384,-6.043960909,1.442786185,0,5.158200568,11.43250063,E,13.49913657,13.49913657,18.71377691,8.636842039e-05,0.0009129163256,True,False,True
dies,0,6,0,6,0,2.483649309,0,0,1,0,1.274315951,1.261470445,3.464213604,-1.671651115,2.043405218,-3.114455985,-1.8097568,5.61010919,-4.150708662,-2.066635945,13.49913657,-7.455175662,-3.715414384,-6.043960909,1.442786185,0,5.158200568,11.43250063,E,13.49913657,13.49913657,18.71377691,8.636842039e-05,0.0009129163256,True,False,True
miriam,0,9,2,11,0,3.725473963,0.3014681499,0,0.8181818182,0.1818181818,2.33624591,2.312695816,6.351058275,-2.408616709,1.853927419,-1.529493484,-2.632958752,3.835816304,-2.376314007,-3.788832566,13.40532819,-5.243209922,-4.263081388,-9.065941363,-0.8791854034,-0.9038230928,3.383895985,10.52031872,E,13.40532819,14.30915129,19.83669574,4.926247763e-05,0.0005636361137,True,False,True
beer-sheba,3,10,0,13,1.229306671,4.139415515,0,0.2307692308,0.7692307692,0,2.761017893,2.733185964,7.505796143,0.1846134075,1.784192523,-4.065546384,0.3058340051,3.494823229,-5.205364443,0.01856379866,13.38858226,-16.1528806,-1.599998758,-2.919850907,4.250318465,5.684149248,5.850317223,19.05416771,E,13.38858226,19.07273151,26.44042014,1.813575821e-06,2.847446417e-05,True,False,True
if,51,94,155,300,20.89821341,38.91050584,23.36378162,0.17,0.3133333333,0.5166666667,63.71579754,63.07352224,173.2106802,-0.3142741841,0.5760843274,-0.1628088108,-0.3865736943,0.7839012785,-0.3551347631,-2.451171605,12.53907774,-3.234603569,-0.8929645753,-9.655167736,-0.1518405901,-0.3506935692,0.7411239852,10.4385997,E,12.53907774,12.8897713,17.86901728,0.0001317626134,0.001327500616,True,False,True
swarm,0,12,6,18,0,4.967298617,0.9044044497,0,0.6666666667,0.3333333333,3.822947852,3.784411335,10.39264081,-3.050162738,1.608310066,-0.7925278898,-3.318961769,2.853348993,-1.393733214,-6.199907835,12.51208651,-3.135633976,-4.659189296,-12.08792182,-2.257784017,-2.711469278,2.40140528,9.023647958,E,12.51208651,15.22355579,21.10432955,2.613683918e-05,0.0003123352282,True,False,True
answered,5,14,4,23,2.048844452,5.79518172,0.6029362998,0.2173913043,0.6086956522,0.1739130435,4.884877811,4.835636705,13.27948548,0.0799612551,1.493127246,-1.652350232,0.14076546,2.520057805,-2.566045478,0.002470749076,12.35306184,-11.44649247,-1.413706373,-3.2681131,1.732501424,2.361543727,3.146207797,14.71213482,E,12.35306184,14.71460557,20.39877473,3.719309751e-05,0.000433617088,True,False,True
seven,14,49,71,134,5.736764465,20.28313602,10.70211932,0.1044776119,0.3656716418,0.5298507463,28.4597229,28.17283994,77.36743716,-0.9889285656,0.7970636738,-0.1298430936,-1.165216136,1.122392404,-0.2792320499,-7.899960489,12.25046955,-0.8869309661,-1.788093227,-15.11207303,-0.859821101,-3.748534441,0.9282721257,8.099043506,E,12.25046955,15.999004,22.17932902,1.526932703e-05,0.0001966725895,True,False,True
didn't,9,17,5,31,3.687920013,7.037006375,0.7536703747,0.2903225806,0.5483870968,0.1612903226,6.583965745,6.517597299,17.89843696,0.460799181,1.356771299,-1.770501583,0.6470343764,2.181406114,-2.719243401,0.751555458,12.22462811,-16.50892178,-0.8964552371,-1.863708383,2.231705486,6.148002055,3.128160723,17.6210747,E,12.22462811,18.37263016,25.46987359,2.94636958e-06,4.447467344e-05,True,False,True
people's,3,15,8,26,1.229306671,6.209123272,1.2058726,0.1153846154,0.5769230769,0.3076923077,5.522035786,5.466371928,15.01159229,-0.7387653109,1.422692692,-0.9014622613,-0.8566446984,2.340666632,-1.572442073,-1.213202717,11.9392692,-5.552221226,-2.16217639,-6.387629293,0.1626816442,0.000581316524,2.324858034,10.7266478,E,11.9392692,11.93985052,16.55214745,0.0002545346139,0.002433350909,True,False,True
anger,8,15,3,26,3.278151123,6.209123272,0.4522022248,0.3076923077,0.5769230769,0.1153846154,5.522035786,5.466371928,15.01159229,0.5413426083,1.422692692,-2.181570181,0.7689740777,2.340666632,-3.197942821,0.929041034,11.9392692,-17.54085702,-0.8817728243,-1.613017846,2.723301869,7.214605665,3.605074693,18.22483383,E,11.9392692,19.15387487,26.55290872,1.714388053e-06,2.731591631e-05,True,False,True
what,45,54,54,153,18.43960007,22.35284378,8.139640047,0.2941176471,0.3529411765,0.3529411765,32.49505674,32.16749634,88.33744691,0.4715710929,0.7465773919,-0.7108440922,0.6379619618,1.042524432,-1.320300304,4.066123273,11.89390309,-22.49175798,-0.2755717014,-0.6586164066,1.183884402,11.25647129,1.459456103,19.08425111,E,11.89390309,23.15037439,32.09323347,1.074095505e-07,2.200361364e-06,True,False,True
stolen,1,7,0,8,0.4097688903,2.89759086,0,0.125,0.875,0,1.699087934,1.681960593,4.618951473,-0.4277255321,1.908819177,-3.455492903,-0.4312020023,4.231641403,-4.53779121,-0.2977992042,11.74100018,-9.940234215,-2.336903377,-3.695482385,3.027807802,1.894716416,5.36471118,13.3379174,E,11.74100018,13.6357166,18.90311703,7.856702181e-05,0.0008471060848,True,False,True
entire,0,7,1,8,0,2.89759086,0.1507340749,0,0.875,0.125,1.699087934,1.681960593,4.618951473,-2.012688033,1.908819177,-1.870530402,-2.196811808,4.231641403,-2.772205005,-2.755514593,11.74100018,-5.141624004,-3.921924995,-7.051287727,-0.1421980625,-0.4519115464,3.779726932,9.437397137,E,11.74100018,12.19291173,16.90296478,0.0002135835667,0.002064801132,True,False,True
only,9,16,4,29,3.687920013,6.623064823,0.6029362998,0.3103448276,0.5517241379,0.1379310345,6.159193762,6.09710715,16.74369909,0.5524296565,1.363512877,-1.968377725,0.7813673581,2.199566851,-2.95324693,1.092379861,11.64876484,-17.44792625,-0.8115065808,-1.484541191,2.521233851,7.283702607,3.332740432,17.84008758,E,11.64876484,18.93246744,26.24597286,1.998754283e-06,3.081950153e-05,True,False,True
early,3,9,0,12,1.229306671,3.725473963,0,0.25,0.75,0,2.548631901,2.52294089,6.928427209,0.2877069005,1.742896106,-3.962452891,0.4502398574,3.350373578,-5.094303415,0.07033486577,11.53493656,-14.91035132,-1.455549107,-2.308734481,4.250318465,5.684149248,5.705867573,17.14875094,E,11.53493656,17.2190858,23.87072155,6.554486529e-06,9.03762854e-05,True,False,True
straw,2,8,0,10,0.8195377807,3.311532412,0,0.2,0.8,0,2.123859918,2.102450741,5.773689341,0.03360561941,1.81375698,-3.731127345,0.1252345232,3.675291893,-4.842705218,-0.006712605659,11.46061394,-12.42529277,-1.780510645,-2.824754003,3.764832516,3.789432832,5.545343162,15.24333417,E,11.46061394,15.25004677,21.14105385,2.566129009e-05,0.0003075066015,True,False,True
famine,10,14,0,24,4.097688903,5.79518172,0,0.4166666667,0.5833333333,0,5.097263803,5.04588178,13.85685442,0.9551315614,1.435411748,-4.879990731,1.425483082,2.375651996,-6.065513698,3.657695185,11.38636582,-29.82070265,-0.4805248983,-0.5128273306,5.835694888,18.94716416,6.316219786,26.67583479,E,11.38636582,30.33352998,42.05120156,7.390904703e-10,2.148356218e-08,True,False,True
ewes,0,5,0,5,0,2.069707757,0,0,1,0,1.061929959,1.051225371,2.88684467,-1.465200238,2.008847996,-2.908005107,-1.568732759,5.369041359,-3.909670851,-1.722196621,11.24928048,-6.212646385,-3.474346553,-5.036634091,1.442786185,0,4.917132737,9.527083854,E,11.24928048,11.24928048,15.59481409,0.0004107987821,0.003674129647,True,False,True
balak's,0,5,0,5,0,2.069707757,0,0,1,0,1.061929959,1.051225371,2.88684467,-1.465200238,2.008847996,-2.908005107,-1.568732759,5.369041359,-3.909670851,-1.722196621,11.24928048,-6.212646385,-3.474346553,-5.036634091,1.442786185,0,4.917132737,9.527083854,E,11.24928048,11.24928048,15.59481409,0.0004107987821,0.003674129647,True,False,True
master,0,5,0,5,0,2.069707757,0,0,1,0,1.061929959,1.051225371,2.88684467,-1.465200238,2.008847996,-2.908005107,-1.568732759,5.369041359,-3.909670851,-1.722196621,11.24928048,-6.212646385,-3.474346553,-5.036634091,1.442786185,0,4.917132737,9.527083854,E,11.24928048,11.24928048,15.59481409,0.0004107987821,0.003674129647,True,False,True
communicated,0,5,0,5,0,2.069707757,0,0,1,0,1.061929959,1.051225371,2.88684467,-1.465200238,2.008847996,-2.908005107,-1.568732759,5.369041359,-3.909670851,-1.722196621,11.24928048,-6.212646385,-3.474346553,-5.036634091,1.442786185,0,4.917132737,9.527083854,E,11.24928048,11.24928048,15.59481409,0.0004107987821,0.003674129647,True,False,True
bakers,0,5,0,5,0,2.069707757,0,0,1,0,1.061929959,1.051225371,2.88684467,-1.465200238,2.008847996,-2.908005107,-1.568732759,5.369041359,-3.909670851,-1.722196621,11.24928048,-6.212646385,-3.474346553,-5.036634091,1.442786185,0,4.917132737,9.527083854,E,11.24928048,11.24928048,15.59481409,0.0004107987821,0.003674129647,True,False,True
voice,18,19,1,38,7.375840026,7.864889478,0.1507340749,0.4736842105,0.5,0.02631578947,8.070667688,7.989312818,21.94001949,1.140912098,1.231477566,-3.926383637,1.743425548,1.910144112,-5.095024744,9.199063547,11.21720403,-40.09454687,-0.09063577376,-0.02749146312,5.068319783,28.90483431,5.158955556,30.92297479,E,11.21720403,40.12203834,55.6209555,8.357241903e-13,3.298427034e-11,True,False,True
i'm,28,30,15,73,11.47352893,12.41824654,2.261011124,0.3835616438,0.4109589041,0.2054794521,15.5041774,15.34789041,42.14793219,0.8489609743,0.9614249121,-1.472537599,1.216812603,1.398213833,-2.367656959,7.968609398,10.81708415,-30.46228108,-0.1126000907,-0.06544821431,2.322809856,19.71064515,2.435409946,22.5591199,E,10.81708415,30.52772929,42.32041898,6.460078319e-10,1.890561696e-08,True,False,True
able,12,18,6,36,4.917226684,7.450947926,0.9044044497,0.3333333333,0.5,0.1666666667,7.645895704,7.568822669,20.78528163,0.6502769799,1.23049077,-1.735944361,0.9202518385,1.910100249,-2.681149337,2.030767521,10.62682487,-18.62967879,-0.5805792465,-0.9158873363,2.386781739,8.918741258,2.967360986,17.51479861,E,10.62682487,19.54556613,27.09590811,1.306767463e-06,2.121401368e-05,True,False,True
mouth,18,19,2,39,7.375840026,7.864889478,0.3014681499,0.4615384615,0.4871794872,0.05128205128,8.28305368,8.199557892,22.51738843,1.104842843,1.195408311,-3.225487297,1.674696853,1.837978425,-4.358037403,8.634165827,10.57622521,-36.17754046,-0.09063577376,-0.02749146312,4.331332442,25.62880671,4.421968216,27.5708661,E,10.57622521,36.20503192,50.1908316,1.262407008e-11,4.379737863e-10,True,False,True
it's,14,19,6,39,5.736764465,7.864889478,0.9044044497,0.358974359,0.4871794872,0.1538461538,8.28305368,8.199557892,22.51738843,0.7533704728,1.195408311,-1.846975674,1.076763495,1.837978425,-2.816590372,3.17302295,10.57622521,-21.60216821,-0.4423447632,-0.5857381208,2.601024839,11.61168112,3.043369602,19.01488338,E,10.57622521,22.18790633,30.75896943,2.093026143e-07,3.931964396e-06,True,False,True
tomorrow,2,10,3,15,0.8195377807,4.139415515,0.4522022248,0.1333333333,0.6666666667,0.2,3.185789877,3.153676112,8.660534011,-0.4872265439,1.597779398,-1.444604586,-0.5422698534,2.842714735,-2.286883253,-0.4505475771,10.42673876,-6.458733733,-2.085484707,-4.258419529,0.9574123541,0.290414499,3.042897061,10.26660568,E,10.42673876,10.71715326,14.85712913,0.0005940396044,0.004943052956,True,False,True
tell,10,15,3,28,4.097688903,6.209123272,0.4522022248,0.3571428571,0.5357142857,0.1071428571,5.94680777,5.886862076,16.16633015,0.744913854,1.321409356,-2.282853516,1.073946935,2.109309286,-3.315838756,2.224295798,10.27777872,-19.68589018,-0.5767999673,-0.7632394469,3.028274726,10.17135091,3.605074693,18.22483383,E,10.27777872,20.44912963,28.3485131,6.985517671e-07,1.187814111e-05,True,False,True
neighbor,1,9,3,13,0.4097688903,3.725473963,0.4522022248,0.07692307692,0.6923076923,0.2307692308,2.761017893,2.733185964,7.505796143,-1.037779014,1.639802613,-1.258191462,-1.168247311,2.9877876,-2.035285056,-1.282345043,10.03440579,-4.671048717,-2.67805977,-5.368695631,0.2203876403,-0.005338557421,2.898447411,8.757399305,E,10.03440579,10.03974435,13.91804098,0.0009500266811,0.007430935967,True,False,True
there's,3,9,1,13,1.229306671,3.725473963,0.1507340749,0.2307692308,0.6923076923,0.07692307692,2.761017893,2.733185964,7.505796143,0.1846134075,1.639802613,-2.480583883,0.3058340051,2.9877876,-3.509319168,0.01856379866,10.03440579,-10.61661961,-1.455549107,-2.308734481,2.665334218,2.890948297,4.120883326,12.90679029,E,10.03440579,12.92535409,17.91834549,0.0001285525557,0.001298199753,True,False,True
flared,2,9,2,13,0.8195377807,3.725473963,0.3014681499,0.1538461538,0.6923076923,0.1538461538,2.761017893,2.733185964,7.505796143,-0.3008134197,1.639802613,-1.743618289,-0.3109124205,2.9877876,-2.652007878,-0.2073429962,10.03440579,-7.200722737,-1.941035057,-3.526938978,1.442860928,0.6932559249,3.383895985,10.52031872,E,10.03440579,10.72766172,14.87169694,0.0005897283964,0.004916689072,True,False,True
pillar,1,9,3,13,0.4097688903,3.725473963,0.4522022248,0.07692307692,0.6923076923,0.2307692308,2.761017893,2.733185964,7.505796143,-1.037779014,1.639802613,-1.258191462,-1.168247311,2.9877876,-2.035285056,-1.282345043,10.03440579,-4.671048717,-2.67805977,-5.368695631,0.2203876403,-0.005338557421,2.898447411,8.757399305,E,10.03440579,10.03974435,13.91804098,0.0009500266811,0.007430935967,True,False,True
chiefs,2,18,17,37,0.8195377807,7.450947926,2.562479274,0.05405405405,0.4864864865,0.4594594595,7.858281696,7.779067744,21.36265056,-1.709618965,1.19252292,-0.3450689128,-1.937480272,1.834135495,-0.678584223,-5.300986372,9.98684619,-1.497629595,-2.90309867,-10.73739126,-1.364820233,-2.248174667,1.538278437,6.934034485,E,9.98684619,12.23502086,16.96134042,0.0002074396278,0.002014458869,True,False,True
